Date,Product,Region,Sales
2022-11-04,Furniture,West,1715.06
2022-11-04,Clothing,East,1273.17
2022-11-04,Clothing,South,1149.56
2022-11-04,Clothing,North,1382.58
2022-11-04,Electronics,West,1802.87
2022-11-04,Electronics,East,1623.14
2022-11-04,Electronics,South,1469.02
2022-11-04,Electronics,North,1668.49
2022-11-04,Clothing,West,1275.88
2022-11-05,Furniture,East,1544.56
2022-11-05,Furniture,South,1374.37
2022-11-05,Furniture,North,1687.46
2022-11-05,Food,West,1506.21
2022-11-05,Food,East,1413.55
2022-11-05,Food,South,1275.68
2022-11-05,Clothing,West,1544.73
2022-11-05,Furniture,West,1793.59
2022-11-05,Food,North,1451.31
2022-11-05,Clothing,South,1403.89
2022-11-05,Clothing,North,1653.85
2022-11-05,Electronics,West,2156.13
2022-11-05,Electronics,East,1969.15
2022-11-05,Electronics,South,1888.52
2022-11-05,Electronics,North,2165.78
2022-11-05,Clothing,East,1554.74
2022-11-06,Furniture,West,1827.8
2022-11-06,Furniture,East,1603.98
2022-11-06,Furniture,South,1454.97
2022-11-06,Furniture,North,1632.87
2022-11-06,Food,West,1483.93
2022-11-06,Food,East,1441.88
2022-11-06,Food,South,1317.98
2022-11-06,Food,North,1561.26
2022-11-06,Clothing,West,1491.38
2022-11-06,Clothing,South,1286.97
2022-11-06,Clothing,North,1449.0
2022-11-06,Electronics,West,2013.37
2022-11-06,Electronics,East,1955.29
2022-11-06,Electronics,South,1807.94
2022-11-06,Electronics,North,2236.78
2022-11-06,Clothing,East,1397.59
2022-11-07,Food,North,1425.58
2022-11-07,Furniture,East,1436.77
2022-11-07,Furniture,South,1383.25
2022-11-07,Furniture,North,1639.39
2022-11-07,Food,West,1430.81
2022-11-07,Food,East,1268.46
2022-11-07,Food,South,1247.81
2022-11-07,Furniture,West,1561.48
2022-11-07,Clothing,West,1345.05
2022-11-07,Clothing,South,1115.99
2022-11-07,Clothing,North,1468.75
2022-11-07,Electronics,West,1808.74
2022-11-07,Electronics,East,1694.46
2022-11-07,Electronics,South,1592.4
2022-11-07,Electronics,North,1820.92
2022-11-07,Clothing,East,1205.99
2022-11-08,Furniture,West,1612.59
2022-11-08,Furniture,East,1579.49
2022-11-08,Furniture,South,1327.25
2022-11-08,Furniture,North,1601.98
2022-11-08,Food,West,1434.95
2022-11-08,Food,East,1289.48
2022-11-08,Food,South,1204.44
2022-11-08,Food,North,1394.27
2022-11-08,Clothing,East,1136.65
2022-11-08,Clothing,South,1155.34
2022-11-08,Clothing,North,1318.74
2022-11-08,Electronics,West,1952.89
2022-11-08,Electronics,East,1671.46
2022-11-08,Electronics,South,1569.81
2022-11-08,Electronics,North,1881.02
2022-11-08,Clothing,West,1374.67
2022-11-09,Food,South,1157.76
2022-11-09,Furniture,West,1695.03
2022-11-09,Furniture,East,1567.61
2022-11-09,Furniture,South,1354.84
2022-11-09,Furniture,North,1617.01
2022-11-09,Food,West,1455.67
2022-11-09,Food,East,1262.59
2022-11-09,Food,North,1383.84
2022-11-09,Clothing,West,1302.19
2022-11-09,Clothing,East,1208.91
2022-11-09,Clothing,South,1115.44
2022-11-09,Clothing,North,1342.99
2022-11-09,Electronics,West,1785.82
2022-11-09,Electronics,East,1803.98
2022-11-09,Electronics,South,1536.62
2022-11-09,Electronics,North,1822.76
2022-11-10,Furniture,West,1564.14
2022-11-10,Furniture,East,1471.97
2022-11-10,Furniture,South,1276.54
2022-11-10,Furniture,North,1637.08
2022-11-10,Food,West,1383.34
2022-11-10,Food,East,1372.59
2022-11-10,Food,South,1147.6
2022-11-10,Food,North,1491.96
2022-11-10,Clothing,West,1289.55
2022-11-10,Clothing,East,1190.94
2022-11-10,Clothing,South,1135.39
2022-11-10,Clothing,North,1381.6
2022-11-10,Electronics,West,1866.59
2022-11-10,Electronics,East,1603.75
2022-11-10,Electronics,South,1508.86
2022-11-10,Electronics,North,1848.37
2022-11-11,Furniture,East,1373.05
2022-11-11,Furniture,South,1438.92
2022-11-11,Furniture,North,1706.31
2022-11-11,Food,West,1292.19
2022-11-11,Food,East,1398.59
2022-11-11,Food,South,1255.53
2022-11-11,Food,North,1517.35
2022-11-11,Furniture,West,1519.59
2022-11-11,Clothing,East,1339.36
2022-11-11,Clothing,South,1199.8
2022-11-11,Clothing,North,1342.5
2022-11-11,Electronics,West,1738.67
2022-11-11,Electronics,East,1687.67
2022-11-11,Electronics,South,1665.8
2022-11-11,Electronics,North,1869.78
2022-11-11,Clothing,West,1369.64
2022-11-12,Furniture,West,1754.09
2022-11-12,Furniture,East,1578.79
2022-11-12,Furniture,South,1528.31
2022-11-12,Furniture,North,1793.98
2022-11-12,Food,West,1536.19
2022-11-12,Food,East,1398.97
2022-11-12,Food,South,1332.51
2022-11-12,Food,North,1649.7
2022-11-12,Clothing,West,1468.66
2022-11-12,Clothing,East,1360.35
2022-11-12,Clothing,South,1390.06
2022-11-12,Clothing,North,1657.15
2022-11-12,Electronics,West,2044.88
2022-11-12,Electronics,East,1835.46
2022-11-12,Electronics,South,1688.6
2022-11-12,Electronics,North,2022.65
2022-11-13,Furniture,East,1598.96
2022-11-13,Furniture,South,1443.62
2022-11-13,Furniture,North,1751.48
2022-11-13,Food,West,1527.93
2022-11-13,Food,East,1344.46
2022-11-13,Food,South,1201.78
2022-11-13,Food,North,1556.35
2022-11-13,Furniture,West,1760.75
2022-11-13,Clothing,East,1313.54
2022-11-13,Clothing,South,1285.45
2022-11-13,Clothing,North,1517.26
2022-11-13,Electronics,West,1992.17
2022-11-13,Electronics,East,1820.39
2022-11-13,Electronics,South,1692.16
2022-11-13,Electronics,North,1964.15
2022-11-13,Clothing,West,1574.6
2022-11-14,Furniture,East,1417.25
2022-11-14,Furniture,South,1296.04
2022-11-14,Furniture,North,1655.08
2022-11-14,Food,West,1403.48
2022-11-14,Food,East,1416.64
2022-11-14,Food,South,1147.06
2022-11-14,Food,North,1582.13
2022-11-14,Furniture,West,1552.37
2022-11-14,Clothing,East,1178.44
2022-11-14,Clothing,South,1128.28
2022-11-14,Clothing,North,1397.34
2022-11-14,Electronics,West,1807.56
2022-11-14,Electronics,East,1611.08
2022-11-14,Electronics,South,1598.77
2022-11-14,Electronics,North,1747.41
2022-11-14,Clothing,West,1328.51
2022-11-15,Furniture,West,1565.58
2022-11-15,Furniture,East,1527.24
2022-11-15,Furniture,South,1299.27
2022-11-15,Furniture,North,1558.9
2022-11-15,Food,West,1463.66
2022-11-15,Food,East,1166.11
2022-11-15,Food,South,1201.33
2022-11-15,Food,North,1519.68
2022-11-15,Clothing,West,1269.79
2022-11-15,Clothing,South,1169.79
2022-11-15,Clothing,North,1309.32
2022-11-15,Electronics,West,1969.61
2022-11-15,Electronics,East,1643.09
2022-11-15,Electronics,South,1542.81
2022-11-15,Electronics,North,1783.03
2022-11-15,Clothing,East,1268.0
2022-11-16,Food,East,1275.97
2022-11-16,Furniture,West,1605.11
2022-11-16,Furniture,East,1502.42
2022-11-16,Furniture,South,1388.52
2022-11-16,Furniture,North,1472.44
2022-11-16,Food,West,1411.69
2022-11-16,Food,South,1241.7
2022-11-16,Food,North,1530.85
2022-11-16,Clothing,West,1428.87
2022-11-16,Clothing,East,1202.69
2022-11-16,Clothing,South,1308.99
2022-11-16,Clothing,North,1342.12
2022-11-16,Electronics,West,1878.83
2022-11-16,Electronics,East,1624.61
2022-11-16,Electronics,South,1648.9
2022-11-16,Electronics,North,1959.58
2022-11-17,Furniture,West,1615.0
2022-11-17,Furniture,East,1404.12
2022-11-17,Furniture,South,1407.78
2022-11-17,Furniture,North,1807.74
2022-11-17,Food,West,1410.29
2022-11-17,Food,East,1339.4
2022-11-17,Food,South,1251.07
2022-11-17,Food,North,1515.77
2022-11-17,Clothing,West,1274.31
2022-11-17,Clothing,East,1296.22
2022-11-17,Clothing,South,1153.05
2022-11-17,Clothing,North,1424.64
2022-11-17,Electronics,West,1836.09
2022-11-17,Electronics,East,1616.9
2022-11-17,Electronics,South,1465.21
2022-11-17,Electronics,North,1611.55
2022-11-18,Furniture,West,1658.56
2022-11-18,Furniture,East,1470.0
2022-11-18,Furniture,South,1430.03
2022-11-18,Furniture,North,1707.06
2022-11-18,Food,West,1411.1
2022-11-18,Food,East,1417.22
2022-11-18,Food,South,1235.98
2022-11-18,Food,North,1538.83
2022-11-18,Clothing,West,1393.09
2022-11-18,Clothing,East,1223.88
2022-11-18,Clothing,South,1184.15
2022-11-18,Clothing,North,1218.93
2022-11-18,Electronics,West,1844.49
2022-11-18,Electronics,East,1764.44
2022-11-18,Electronics,South,1516.13
2022-11-18,Electronics,North,1946.0
2022-11-19,Furniture,West,1676.79
2022-11-19,Furniture,East,1572.85
2022-11-19,Furniture,South,1480.52
2022-11-19,Furniture,North,1891.89
2022-11-19,Food,West,1558.61
2022-11-19,Food,East,1464.5
2022-11-19,Food,South,1324.15
2022-11-19,Food,North,1486.42
2022-11-19,Clothing,East,1478.23
2022-11-19,Clothing,South,1400.02
2022-11-19,Clothing,North,1619.09
2022-11-19,Electronics,West,2048.94
2022-11-19,Electronics,East,1772.85
2022-11-19,Electronics,South,1714.96
2022-11-19,Electronics,North,2049.91
2022-11-19,Clothing,West,1515.15
2022-11-20,Food,South,1258.81
2022-11-20,Furniture,West,1811.79
2022-11-20,Furniture,East,1665.64
2022-11-20,Furniture,South,1382.54
2022-11-20,Furniture,North,1848.0
2022-11-20,Food,West,1595.03
2022-11-20,Food,East,1318.49
2022-11-20,Food,North,1554.49
2022-11-20,Clothing,West,1543.06
2022-11-20,Clothing,East,1489.31
2022-11-20,Electronics,North,2098.8
2022-11-20,Electronics,South,1741.06
2022-11-20,Electronics,East,1894.93
2022-11-20,Clothing,North,1583.73
2022-11-20,Electronics,West,2017.5
2022-11-20,Clothing,South,1273.2
2022-11-21,Furniture,West,1537.11
2022-11-21,Furniture,East,1491.24
2022-11-21,Furniture,South,1405.62
2022-11-21,Furniture,North,1646.86
2022-11-21,Food,West,1360.64
2022-11-21,Food,South,1281.9
2022-11-21,Food,North,1365.16
2022-11-21,Food,East,1266.26
2022-11-21,Clothing,East,1211.72
2022-11-21,Clothing,South,1182.12
2022-11-21,Clothing,North,1433.05
2022-11-21,Electronics,West,1690.85
2022-11-21,Electronics,East,1696.29
2022-11-21,Electronics,South,1680.32
2022-11-21,Electronics,North,1891.57
2022-11-21,Clothing,West,1397.63
2022-11-22,Food,South,1348.29
2022-11-22,Furniture,West,1537.52
2022-11-22,Furniture,East,1541.48
2022-11-22,Furniture,South,1375.97
2022-11-22,Furniture,North,1689.56
2022-11-22,Food,West,1316.69
2022-11-22,Food,East,1406.16
2022-11-22,Clothing,West,1310.41
2022-11-22,Clothing,South,1222.63
2022-11-22,Clothing,East,1356.38
2022-11-22,Clothing,North,1404.71
2022-11-22,Electronics,West,1906.74
2022-11-22,Electronics,East,1661.53
2022-11-22,Electronics,South,1477.64
2022-11-22,Electronics,North,1835.69
2022-11-22,Food,North,1465.3
2022-11-23,Furniture,West,1467.33
2022-11-23,Furniture,East,1427.73
2022-11-23,Furniture,South,1404.95
2022-11-23,Furniture,North,1781.51
2022-11-23,Food,West,1455.02
2022-11-23,Food,East,1302.17
2022-11-23,Food,South,1209.4
2022-11-23,Food,North,1563.87
2022-11-23,Clothing,South,1126.66
2022-11-23,Clothing,East,1129.82
2022-11-23,Clothing,North,1313.05
2022-11-23,Electronics,West,1884.9
2022-11-23,Electronics,East,1634.3
2022-11-23,Electronics,South,1512.15
2022-11-23,Electronics,North,1806.43
2022-11-23,Clothing,West,1431.59
2022-11-24,Food,East,1353.0
2022-11-24,Food,West,1398.38
2022-11-24,Furniture,West,1595.58
2022-11-24,Furniture,East,1497.16
2022-11-24,Food,South,1324.72
2022-11-24,Furniture,South,1374.65
2022-11-24,Food,North,1538.81
2022-11-24,Furniture,North,1769.43
2022-11-24,Clothing,East,1173.21
2022-11-24,Clothing,South,1098.82
2022-11-24,Clothing,North,1362.92
2022-11-24,Electronics,West,1831.89
2022-11-24,Electronics,East,1628.17
2022-11-24,Electronics,South,1568.41
2022-11-24,Electronics,North,1782.36
2022-11-24,Clothing,West,1474.16
2022-11-25,Furniture,West,1618.82
2022-11-25,Furniture,East,1408.71
2022-11-25,Furniture,South,1308.32
2022-11-25,Furniture,North,1690.04
2022-11-25,Food,West,1413.97
2022-11-25,Food,East,1354.84
2022-11-25,Food,South,1239.05
2022-11-25,Food,North,1391.85
2022-11-25,Clothing,West,1403.26
2022-11-25,Clothing,East,1214.34
2022-11-25,Clothing,South,1178.86
2022-11-25,Clothing,North,1402.04
2022-11-25,Electronics,West,1844.14
2022-11-25,Electronics,East,1720.43
2022-11-25,Electronics,South,1682.86
2022-11-25,Electronics,North,1618.85
2022-11-26,Furniture,West,1819.24
2022-11-26,Furniture,East,1693.67
2022-11-26,Furniture,South,1493.65
2022-11-26,Furniture,North,1842.11
2022-11-26,Food,West,1545.54
2022-11-26,Food,East,1394.71
2022-11-26,Food,South,1282.22
2022-11-26,Food,North,1572.11
2022-11-26,Clothing,West,1613.88
2022-11-26,Clothing,East,1367.09
2022-11-26,Clothing,South,1239.63
2022-11-26,Clothing,North,1582.79
2022-11-26,Electronics,West,1985.3
2022-11-26,Electronics,East,1923.46
2022-11-26,Electronics,South,1610.49
2022-11-26,Electronics,North,2168.3
2022-11-27,Furniture,West,1632.43
2022-11-27,Furniture,East,1625.78
2022-11-27,Furniture,South,1580.49
2022-11-27,Furniture,North,1836.17
2022-11-27,Food,West,1540.01
2022-11-27,Food,East,1307.67
2022-11-27,Food,South,1358.56
2022-11-27,Food,North,1523.4
2022-11-27,Clothing,West,1459.33
2022-11-27,Clothing,East,1355.97
2022-11-27,Clothing,South,1385.9
2022-11-27,Clothing,North,1681.69
2022-11-27,Electronics,West,2059.98
2022-11-27,Electronics,East,1934.84
2022-11-27,Electronics,South,1754.56
2022-11-27,Electronics,North,2145.16
2022-11-28,Furniture,East,1477.25
2022-11-28,Furniture,South,1442.54
2022-11-28,Furniture,West,1568.27
2022-11-28,Food,West,1450.81
2022-11-28,Food,East,1281.17
2022-11-28,Food,South,1280.33
2022-11-28,Food,North,1561.18
2022-11-28,Furniture,North,1553.44
2022-11-28,Clothing,East,1165.03
2022-11-28,Clothing,South,1265.49
2022-11-28,Clothing,North,1317.37
2022-11-28,Electronics,West,1801.62
2022-11-28,Electronics,East,1639.76
2022-11-28,Electronics,South,1477.06
2022-11-28,Electronics,North,1798.78
2022-11-28,Clothing,West,1460.19
2022-11-29,Furniture,West,1680.04
2022-11-29,Furniture,East,1388.06
2022-11-29,Furniture,South,1392.66
2022-11-29,Furniture,North,1851.95
2022-11-29,Food,West,1582.12
2022-11-29,Food,East,1206.8
2022-11-29,Food,South,1176.46
2022-11-29,Food,North,1571.19
2022-11-29,Clothing,West,1495.53
2022-11-29,Clothing,East,1304.24
2022-11-29,Clothing,South,1159.24
2022-11-29,Clothing,North,1377.77
2022-11-29,Electronics,West,1914.16
2022-11-29,Electronics,East,1600.27
2022-11-29,Electronics,South,1381.19
2022-11-29,Electronics,North,1775.7
2022-11-30,Furniture,East,1541.19
2022-11-30,Furniture,South,1348.66
2022-11-30,Furniture,West,1570.99
2022-11-30,Food,West,1441.39
2022-11-30,Food,East,1302.2
2022-11-30,Food,South,1283.31
2022-11-30,Food,North,1500.38
2022-11-30,Furniture,North,1378.42
2022-11-30,Clothing,East,1305.18
2022-11-30,Clothing,South,1149.64
2022-11-30,Clothing,North,1317.0
2022-11-30,Electronics,West,1847.5
2022-11-30,Electronics,East,1755.46
2022-11-30,Electronics,South,1557.62
2022-11-30,Electronics,North,1876.29
2022-11-30,Clothing,West,1398.19
2022-12-01,Furniture,West,1534.98
2022-12-01,Furniture,East,1460.74
2022-12-01,Furniture,South,1448.7
2022-12-01,Food,West,1388.26
2022-12-01,Food,East,1213.68
2022-12-01,Food,South,1113.66
2022-12-01,Food,North,1363.73
2022-12-01,Furniture,North,1434.7
2022-12-01,Clothing,East,1193.31
2022-12-01,Clothing,South,1007.85
2022-12-01,Clothing,North,1413.8
2022-12-01,Electronics,West,2001.59
2022-12-01,Electronics,East,1889.72
2022-12-01,Electronics,South,1605.3
2022-12-01,Electronics,North,1984.81
2022-12-01,Clothing,West,1279.73
2022-12-02,Furniture,West,1629.07
2022-12-02,Furniture,East,1462.99
2022-12-02,Furniture,South,1365.53
2022-12-02,Furniture,North,1652.74
2022-12-02,Food,West,1328.52
2022-12-02,Food,East,1294.73
2022-12-02,Food,South,1242.14
2022-12-02,Food,North,1415.92
2022-12-02,Clothing,North,1456.77
2022-12-02,Clothing,East,1236.6
2022-12-02,Clothing,South,1117.71
2022-12-02,Electronics,West,1944.34
2022-12-02,Electronics,East,1756.82
2022-12-02,Electronics,South,1575.28
2022-12-02,Electronics,North,2108.45
2022-12-02,Clothing,West,1256.93
2022-12-03,Food,West,1518.12
2022-12-03,Furniture,North,1720.29
2022-12-03,Clothing,West,1360.08
2022-12-03,Furniture,East,1578.27
2022-12-03,Furniture,West,1632.27
2022-12-03,Food,East,1478.44
2022-12-03,Furniture,South,1447.32
2022-12-03,Food,South,1069.04
2022-12-03,Clothing,North,1468.35
2022-12-03,Food,North,1531.23
2022-12-03,Clothing,East,1370.31
2022-12-03,Clothing,South,1261.81
2022-12-03,Electronics,West,2138.29
2022-12-03,Electronics,East,2061.9
2022-12-03,Electronics,South,1860.35
2022-12-03,Electronics,North,2350.78
2022-12-04,Furniture,West,1672.78
2022-12-04,Furniture,East,1572.18
2022-12-04,Furniture,South,1441.64
2022-12-04,Furniture,North,1851.8
2022-12-04,Food,West,1436.12
2022-12-04,Food,East,1294.88
2022-12-04,Food,South,1287.47
2022-12-04,Food,North,1459.53
2022-12-04,Clothing,West,1496.03
2022-12-04,Clothing,East,1387.64
2022-12-04,Clothing,South,1282.44
2022-12-04,Clothing,North,1438.36
2022-12-04,Electronics,West,2187.67
2022-12-04,Electronics,East,2003.56
2022-12-04,Electronics,South,1859.61
2022-12-04,Electronics,North,2269.69
2022-12-05,Furniture,West,1430.03
2022-12-05,Furniture,East,1423.05
2022-12-05,Furniture,South,1286.77
2022-12-05,Furniture,North,1551.38
2022-12-05,Food,West,1266.68
2022-12-05,Food,East,1209.07
2022-12-05,Food,South,1150.37
2022-12-05,Food,North,1201.63
2022-12-05,Clothing,East,1185.42
2022-12-05,Clothing,South,1166.5
2022-12-05,Clothing,North,1284.17
2022-12-05,Electronics,West,1947.63
2022-12-05,Electronics,East,1914.32
2022-12-05,Electronics,South,1665.66
2022-12-05,Electronics,North,2139.92
2022-12-05,Clothing,West,1350.2
2022-12-06,Clothing,West,1266.14
2022-12-06,Furniture,West,1461.96
2022-12-06,Furniture,East,1459.16
2022-12-06,Furniture,South,1328.09
2022-12-06,Furniture,North,1757.16
2022-12-06,Food,West,1386.44
2022-12-06,Food,East,1279.7
2022-12-06,Food,South,1194.31
2022-12-06,Clothing,South,1203.28
2022-12-06,Clothing,East,1338.21
2022-12-06,Clothing,North,1437.99
2022-12-06,Electronics,West,2027.07
2022-12-06,Electronics,East,1834.67
2022-12-06,Electronics,South,1786.99
2022-12-06,Electronics,North,2058.0
2022-12-06,Food,North,1337.38
2022-12-07,Food,West,1396.77
2022-12-07,Food,East,1281.89
2022-12-07,Furniture,North,1697.97
2022-12-07,Food,South,1259.86
2022-12-07,Furniture,East,1294.89
2022-12-07,Furniture,West,1442.35
2022-12-07,Furniture,South,1455.74
2022-12-07,Food,North,1333.51
2022-12-07,Clothing,West,1201.22
2022-12-07,Clothing,East,1171.19
2022-12-07,Electronics,North,2221.6
2022-12-07,Electronics,South,1660.82
2022-12-07,Electronics,East,1788.09
2022-12-07,Clothing,South,1075.81
2022-12-07,Clothing,North,1302.23
2022-12-07,Electronics,West,1927.81
2022-12-08,Electronics,North,1958.88
2022-12-08,Furniture,West,1455.64
2022-12-08,Furniture,East,1418.86
2022-12-08,Furniture,South,1249.43
2022-12-08,Furniture,North,1558.47
2022-12-08,Food,South,1120.97
2022-12-08,Food,North,1320.18
2022-12-08,Food,West,1264.16
2022-12-08,Clothing,East,1157.8
2022-12-08,Clothing,South,1126.11
2022-12-08,Clothing,North,1370.6
2022-12-08,Electronics,West,1919.75
2022-12-08,Electronics,East,1789.25
2022-12-08,Electronics,South,1651.42
2022-12-08,Clothing,West,1140.6
2022-12-08,Food,East,1223.48
2022-12-09,Food,North,1413.08
2022-12-09,Furniture,West,1597.89
2022-12-09,Furniture,East,1438.87
2022-12-09,Furniture,South,1392.55
2022-12-09,Furniture,North,1638.92
2022-12-09,Food,West,1441.88
2022-12-09,Food,East,1247.41
2022-12-09,Food,South,1190.67
2022-12-09,Clothing,West,1245.37
2022-12-09,Clothing,South,1150.74
2022-12-09,Clothing,North,1425.11
2022-12-09,Electronics,West,1884.1
2022-12-09,Electronics,East,1801.57
2022-12-09,Electronics,South,1589.51
2022-12-09,Electronics,North,1955.45
2022-12-09,Clothing,East,1204.06
2022-12-10,Furniture,West,1686.59
2022-12-10,Furniture,East,1523.39
2022-12-10,Furniture,South,1414.29
2022-12-10,Furniture,North,1739.95
2022-12-10,Food,West,1458.37
2022-12-10,Food,East,1522.07
2022-12-10,Food,South,1186.62
2022-12-10,Food,North,1493.16
2022-12-10,Clothing,South,1354.57
2022-12-10,Clothing,East,1279.75
2022-12-10,Clothing,North,1584.83
2022-12-10,Electronics,West,2205.11
2022-12-10,Electronics,East,2042.35
2022-12-10,Electronics,South,1839.29
2022-12-10,Electronics,North,2184.74
2022-12-10,Clothing,West,1416.19
2022-12-11,Food,West,1517.72
2022-12-11,Food,East,1364.02
2022-12-11,Furniture,South,1494.56
2022-12-11,Furniture,West,1708.42
2022-12-11,Food,South,1303.99
2022-12-11,Furniture,East,1508.89
2022-12-11,Food,North,1582.79
